gender,text
1,蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路☆蓝蓝路蓝蓝路☆蓝
1,蓝迪蓝黄
1,蔡只因时代，前来观看
1,虹门
1,✟虹门✟
1,虽然我希望属于，但本来就是不关事的路人出手那应该不算吧，正当防卫不应该是保护受害者么
1,《蜈蚣移山》
1,蜈蚣，蚂蚱，蛐蛐
1,蜘蛛
1,衣服防水性极强，甚至没漏（
1,补弹幕
1,西游记
1,要不要买东西 买东西收空那里的比蓝豆 正音
1,《见义勇为》
1,规矩
1,视频缓存了，分享给相亲相爱一家人
1,角门东对角门西望京东探望京西望京南望北海北东西南北
1,计数君消失了
1,讲的好
1,论语？抡语！
1,诈骗APP
1,《试图挣脱地心引力》
1,试炼来的
1,试说猩语
1,“话多的老板”
1,说了不能哭哟 
1,说了不能哭哦 
1,说实话，骗人的总有一个强盗逻辑，骗的不是你，是那些该被骗的人，这怎么破
1,说得好
1,说的好
1,说的好，老子跟你们坐牢
1,请聆听
1,请       选       择       你       的        出        场        英         雄
1,诸葛琴魔：“是在下输了”
1,读幼儿园中班大班小班
1,谁是卧底最速传说
1,调音最少的地方
1,谦虚
1,贝斯！
1,败                        者                        食                        尘
1,费马定理不是和勾股定理一样吗？
1,赌博？
1,走的路线跟轻音大不相同没必要比的
1,走马灯是吧
1,走马路 
1,超级开挂
1,越描越黑
1,越来越远
1,跟现在比有点拘谨
1,跟那种廉价网游一样
1,路路路路
1,路路路路路路路路路路路路路路路路路路路路路路路路
1,跳伞00：01
1,《跳大神》
1,跳楼1:06
1,跳跃时间1：58
1,踢群主是吧
1,车公庄宋家庄永泰庄七里庄关庄管庄苏庄海淀的黄庄
1,转描也是手绘啊
1,轻伤二级
1,轻微伤，不是轻伤，两者不一样
1,达达里奥出了多少赞助（恼
1,过一岁生日两岁生日三岁生日
1,《运气超好》
1,还差亿点点
1,还是新宝岛最经典
1,还是这个版本看着震撼，ԅ(¯ㅂ¯ԅ)
1,还有概率
1,还能掉刀了？？
1,还记得开始直接给了50000金币哈哈
1,还记得有一次在麦当劳看这个，被赶走了
1,这100我倒是拿过
1,这一段看来n次
1,这不得让这孩子去阎王爷那儿见一面吗？
1,这个解释，三连了
1,这个还真的很阴间 翻译了一下 非常阴间 
1,这味儿太冲了
1,这和弦听的太过瘾了
1,这就属实有点过了
1,这应该属于见义勇为吧建议勇为怎么判不知道不是学法的
1,这是演示阶段
1,这是目前小潮院长播放最多的视频
1,这是自然进程 不以人的意志为转移
1,这段凉的和声好听，甚至不用双声道耳机就能听到
1,这段我可能也行
1,这相当于新手村还没出
1,这种东西在看新闻跟在现场的时候是根本不一样的。最好就是保证自己的安全。报警如果有能力的话再去制止但一定要保证自己的安全
1,这要是现实生活中去砍的话，可能就得孤独终老了
1,这里可以看出喜多动作僵硬，最后一集已经可以弹唱＋观众互动+即兴伴奏
1,这里有我的翻译成粤语版 
1,这里的bass真的牛批，让我想起了暴力摩托里某张地图的bgm也有一段类似的旋律，很得劲
1,这里的翻译好棒，感觉比某些软件上的贴切很多
1,【进击的巨人】士兵们战斗吧，献出心脏！
1,【进击的巨人】飞翔的自由之翼，进击的巨人之心！
1,违反个鬼，没这么多人砍的下来吗？
1,连环套
1,选择你的英雄
1,通透
1,速度第二季！
1,【道德经】万物皆虚，万事皆允
1,那些猎奇的鬼畜视频你还没看过吧（久本）
1,那亿拿一袋 拿一袋 拿一拿一拿一袋 
1,那你呢 看你呢 寻找自己的未来 
1,那你换eb吧，价格降下来就什么都好说
1,那几毛钱我自己出
1,《那就是刷的》
1,那张三这种人不就是馄淡嘛
1,那路人不犯罪。无限制防卫
1,都2023年了，还有15个人看
1,都3049年了，不会还有人刷这个视频吧
1,金币有0.52个就离谱
1,钉   子   精   神
1,钓鱼呢搁这
1,铜锣湾都砍下来了，pdd都砍不动
1,银行atm不关门啊
1,长城和金字塔都是完全失败的超级工程，前者没能挡住北方骑马民族的入侵，后者也没能使其中的法老木乃伊复活，但时间使这些都无关紧要，只有凝结于其上的人类精神永远光彩照人！－－《地球大炮》
1,长按屏幕为up加速
1,问题是不这样刷根本不可能成功啊
1,防御机制
1,阿奇一到来
1,阿思达法国红酒快乐
1,阿斯顿发过火就看了
1,阿斯顿法国红酒可怜
1,阿斯顿法国红酒快乐
1,阿斯顿法国红酒快乐？
1,《阿斯顿法国红酒快乐》
1,阿斯顿法国红酒快乐李会计好过分的啊
1,阿斯顿法国红酒看来
1,阿斯顿法国进口了
1,阿斯顿风格黄金开了
1,阿斯顿饭赶回家看了
1,阿达西瓦 优酷上
1,陌生的
1,降落伞00:00
1,随教主摇摆（doge）
1,《随机》
1,《难度下降》
1,震荡试管
1,面对疾风吧
1,音 为 爱
1,顶级押韵大师
1,领                    衔                    主                    演
1,马哥看海皇像在看傻子一样
1,骆驼
1,【高四复读】誓要上岸，2023高考必赢！
1,高子表情好像鼹鼠哈哈哈
1,高数极限的支配
1,高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆
1,高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化☆高齡化
1,高龄化？！
1,高龄化是“これか”的空耳，意思是：是这个吗
1,高龄化☆高龄化☆高龄化☆高龄化☆高龄化☆高龄化☆高龄化☆高龄化☆高龄化☆高龄化☆高龄化☆高龄化☆高龄化☆高龄化☆高龄化☆高龄化☆高龄化☆高龄化☆高龄化☆高龄化☆高龄化☆高龄化☆高龄化☆高龄化☆高龄化☆
1,鬼畜祖先
1,鬼畜鼻祖
1,鬼知道我看了几遍
1,鱼儿上钩了
1,鲁迅：真正的勇士敢于面对惨淡的人生。
1,鲤                    鱼                     打                     挺
1,鹅滴圣剑！！！！！！
1,麦当劳:我不认识他
1,麦当劳:我不认识她
1,麻你那前辈都是你害的 
1,黄峥柠檬熟了
1,黄  磊  切  菜
1,黄  磊  老  师  未  公  开  出  道  早  期  作  品
1,黄        金        体        验        镇        魂        曲
1,@黑猫厨房
1,齐           楚                燕                    秦                  赵                魏            韩
